%time,CO2air,co2_dos
43943.79861,426,0
43943.80208,434,0
43943.80556,434,0
43943.80903,447,0
43943.8125,439,0
43943.81597,442,0
43943.81944,439,0
43943.82292,452,0
43943.82639,447,0
43943.82986,451,0
43943.83333,440,0
43943.83681,448,0
43943.84028,445,0
43943.84375,450,0
43943.84722,452,0
43943.85069,454,0
43943.85417,457,0
43943.85764,468,0
43943.86111,453,0
43943.86458,458,0
43943.86806,460,0
43943.87153,456,0
43943.875,456,0
43943.87847,462,0
43943.88194,475,0
43943.88542,464,0
43943.88889,460,0
43943.89236,468,0
43943.89583,474,0
43943.89931,488,0
43943.90278,472,0
43943.90625,482,0
43943.90972,515,0
43943.91319,499,0
43943.91667,490,0
43943.92014,492,0
43943.92361,505,0
43943.92708,495,0
43943.93056,506,0
43943.93403,511,0
43943.9375,497,0
43943.94097,504,0
43943.94444,541,0
43943.94792,516,0
43943.95139,518,0
43943.95486,520,0
43943.95833,553,0
43943.96181,516,0
43943.96528,522,0
43943.96875,525,0
43943.97222,527,0
43943.97569,532,0
43943.97917,567,0
43943.98264,530,0
43943.98611,573,0
43943.98958,591,0
43943.99306,536,0
43943.99653,532,0
43944,584,0
43944.00347,574,0.0006
43944.00694,548,0.0011
43944.01042,556,0.0017
43944.01389,595,0.0011
43944.01736,567,0.0006
43944.02083,562,0
43944.02431,578,0
43944.02778,598,0
43944.03125,581,0
43944.03472,598,0
43944.03819,579,0
43944.04167,583,0
43944.04514,598,0
43944.04861,576,0
43944.05208,603,0
43944.05556,596,0
43944.05903,595,0
43944.0625,575,0
43944.06597,601,0
43944.06944,617,0
43944.07292,622,0
43944.07639,594,0
43944.07986,641,0
43944.08333,590,0
43944.08681,600,0
43944.09028,606,0
43944.09375,608,0
43944.09722,616,0
43944.10069,606,0
43944.10417,642,0
43944.10764,607,0
43944.11111,608,0
43944.11458,655,0
43944.11806,622,0
43944.12153,612,0
43944.125,665,0
43944.12847,626,0
43944.13194,667,0
43944.13542,678,0
43944.13889,663,0
43944.14236,633,0
43944.14583,672,0
43944.14931,675,0
43944.15278,689,0
43944.15625,684,0
43944.15972,688,0
43944.16319,679,0
43944.16667,689,0
43944.17014,694,0
43944.17361,690,0
43944.17708,705,0
43944.18056,711,0.0001
43944.18403,718,0.0002
43944.1875,713,0.0002
43944.19097,705,0.0001
43944.19444,708,0.0001
43944.19792,715,0
43944.20139,720,0.0002
43944.20486,722,0.0005
43944.20833,743,0.0007
43944.21181,758,0.0005
43944.21528,750,0.0003
43944.21875,743,0
43944.22222,736,0
43944.22569,747,0
43944.22917,742,0
43944.23264,733,0.0001
43944.23611,747,0.0001
43944.23958,744,0.0002
43944.24306,754,0.0003
43944.24653,767,0.0005
43944.25,757,0.0006
43944.25347,768,0.0007
43944.25694,759,0.0008
43944.26042,772,0.001
43944.26389,785,0.001
43944.26736,786,0.001
43944.27083,777,0.001
43944.27431,779,0.0028
43944.27778,796,0.0047
43944.28125,876,0.0065
43944.28472,1006,0.0065
43944.28819,1071,0.0064
43944.29167,1045,0.0064
43944.29514,1020,0.0054
43944.29861,1035,0.0044
43944.30208,1051,0.0034
43944.30556,1054,0.0035
43944.30903,1016,0.0036
43944.3125,1033,0.0038
43944.31597,1012,0.0038
43944.31944,1011,0.0039
43944.32292,981,0.0039
43944.32639,960,0.0045
43944.32986,949,0.005
43944.33333,923,0.0056
43944.33681,921,0.0074
43944.34028,911,0.0091
43944.34375,898,0.0109
43944.34722,922,0.0106
43944.35069,906,0.0102
43944.35417,882,0.0098
43944.35764,935,0.0096
43944.36111,956,0.0094
43944.36458,932,0.0092
43944.36806,888,0.0089
43944.37153,895,0.0085
43944.375,938,0.0082
43944.37847,907,0.0089
43944.38194,879,0.0097
43944.38542,876,0.0104
43944.38889,923,0.0117
43944.39236,972,0.0129
43944.39583,916,0.0141
43944.39931,879,0.0126
43944.40278,854,0.0111
43944.40625,858,0.0096
43944.40972,849,0.0114
43944.41319,901,0.0132
43944.41667,980,0.015
43944.42014,911,0.0128
43944.42361,859,0.0105
43944.42708,806,0.0083
43944.43056,810,0.0096
43944.43403,826,0.0109
43944.4375,837,0.0122
43944.44097,807,0.012
43944.44444,795,0.0119
43944.44792,833,0.0118
43944.45139,818,0.0116
43944.45486,783,0.0114
43944.45833,781,0.0111
43944.46181,787,0.0113
43944.46528,764,0.0115
43944.46875,770,0.0117
43944.47222,734,0.0112
43944.47569,711,0.0106
43944.47917,653,0.0101
43944.48264,710,0.0095
43944.48611,625,0.0089
43944.48958,601,0.0083
43944.49306,609,0.0087
43944.49653,619,0.0091
43944.5,572,0.0096
43944.50347,561,0.0087
43944.50694,537,0.0079
43944.51042,524,0.0071
43944.51389,537,0.0078
43944.51736,553,0.0085
43944.52083,532,0.0092
43944.52431,530,0.0088
43944.52778,529,0.0084
43944.53125,514,0.008
43944.53472,528,0.0083
43944.53819,550,0.0087
43944.54167,555,0.0091
43944.54514,528,0.008
43944.54861,522,0.0068
43944.55208,504,0.0057
43944.55556,486,0.0061
43944.55903,484,0.0066
43944.5625,506,0.0071
43944.56597,524,0.0069
43944.56944,497,0.0066
43944.57292,493,0.0063
43944.57639,487,0.0064
43944.57986,504,0.0065
43944.58333,484,0.0066
43944.58681,487,0.0067
43944.59028,504,0.0068
43944.59375,514,0.0069
43944.59722,518,0.0065
43944.60069,482,0.006
43944.60417,506,0.0055
43944.60764,500,0.0057
43944.61111,489,0.0059
43944.61458,523,0.0061
43944.61806,487,0.0059
43944.62153,486,0.0057
43944.625,496,0.0055
43944.62847,492,0.0055
43944.63194,520,0.0056
43944.63542,509,0.0056
43944.63889,482,0.0054
43944.64236,507,0.0051
43944.64583,492,0.0048
43944.64931,495,0.0051
43944.65278,503,0.0053
43944.65625,532,0.0055
43944.65972,508,0.005
43944.66319,525,0.0045
43944.66667,522,0.0041
43944.67014,503,0.0035
43944.67361,499,0.0029
43944.67708,492,0.0023
43944.68056,503,0.0029
43944.68403,509,0.0035
43944.6875,550,0.0041
43944.69097,513,0.0034
43944.69444,490,0.0027
43944.69792,498,0.0021
43944.70139,531,0.0022
43944.70486,492,0.0023
43944.70833,502,0.0024
43944.71181,495,0.0016
43944.71528,458,0.0008
43944.71875,443,0
43944.72222,425,0
43944.72569,421,0
43944.72917,415,0
43944.73264,400,0
43944.73611,430,0
43944.73958,433,0
43944.74306,426,0.0004
43944.74653,414,0.0007
43944.75,399,0.0011
43944.75347,420,0.0008
43944.75694,462,0.0005
43944.76042,458,0.0002
43944.76389,435,0.0002
43944.76736,442,0.0002
43944.77083,434,0.0003
43944.77431,427,0.0003
43944.77778,426,0.0003
43944.78125,424,0.0003
43944.78472,424,0.0003
43944.78819,429,0.0003
43944.79167,426,0.0003
43944.79514,447,0.0002
43944.79861,440,0.0001
43944.80208,443,0
43944.80556,440,0
43944.80903,447,0
43944.8125,440,0
43944.81597,451,0
43944.81944,451,0
43944.82292,451,0
43944.82639,449,0
43944.82986,444,0
43944.83333,434,0
43944.83681,455,0
43944.84028,447,0
43944.84375,445,0
43944.84722,452,0
43944.85069,448,0
43944.85417,453,0
43944.85764,445,0
43944.86111,453,0
43944.86458,467,0
43944.86806,455,0
43944.87153,456,0
43944.875,467,0
43944.87847,465,0
43944.88194,460,0
43944.88542,471,0
43944.88889,468,0
43944.89236,465,0
43944.89583,462,0
43944.89931,460,0
43944.90278,473,0
43944.90625,472,0
43944.90972,477,0
43944.91319,479,0
43944.91667,487,0
43944.92014,479,0
43944.92361,485,0
43944.92708,481,0
43944.93056,503,0
43944.93403,497,0
43944.9375,492,0
43944.94097,527,0
43944.94444,500,0
43944.94792,507,0
43944.95139,520,0
43944.95486,534,0
43944.95833,518,0
43944.96181,523,0
43944.96528,522,0
43944.96875,520,0
43944.97222,534,0
43944.97569,560,0
43944.97917,531,0
43944.98264,545,0
43944.98611,523,0
43944.98958,584,0
43944.99306,582,0.0003
43944.99653,587,0.0007
43945,584,0.001
43945.00347,583,0.0007
43945.00694,568,0.0003
43945.01042,586,0
43945.01389,572,0
43945.01736,599,0
43945.02083,552,0
43945.02431,578,0
43945.02778,582,0
43945.03125,573,0
43945.03472,588,0
43945.03819,583,0
43945.04167,584,0
43945.04514,609,0
43945.04861,610,0
43945.05208,583,0
43945.05556,621,0
43945.05903,572,0
43945.0625,594,0
43945.06597,600,0
43945.06944,598,0
43945.07292,587,0
43945.07639,647,0
43945.07986,632,0
43945.08333,605,0
43945.08681,638,0
43945.09028,644,0
43945.09375,614,0
43945.09722,651,0
43945.10069,650,0
43945.10417,652,0
43945.10764,674,0
43945.11111,656,0
43945.11458,670,0
43945.11806,673,0
43945.12153,654,0
43945.125,672,0
43945.12847,645,0
43945.13194,684,0
43945.13542,683,0
43945.13889,689,0
43945.14236,667,0
43945.14583,656,0
43945.14931,667,0
43945.15278,706,0
43945.15625,701,0
43945.15972,695,0
43945.16319,691,0
43945.16667,706,0
43945.17014,699,0
43945.17361,724,0
43945.17708,712,0
43945.18056,700,0
43945.18403,702,0
43945.1875,714,0
43945.19097,710,0
43945.19444,722,0
43945.19792,726,0
43945.20139,726,0
43945.20486,724,0
43945.20833,733,0
43945.21181,725,0
43945.21528,730,0
43945.21875,754,0
43945.22222,736,0
43945.22569,744,0
43945.22917,746,0
43945.23264,742,0.0001
43945.23611,753,0.0002
43945.23958,752,0.0003
43945.24306,760,0.0004
43945.24653,757,0.0004
43945.25,768,0.0005
43945.25347,779,0.0007
43945.25694,778,0.0008
43945.26042,771,0.001
43945.26389,773,0.0011
43945.26736,792,0.0013
43945.27083,791,0.0014
43945.27431,777,0.0034
43945.27778,783,0.0054
43945.28125,915,0.0074
43945.28472,1002,0.0068
43945.28819,993,0.0061
43945.29167,973,0.0055
43945.29514,990,0.0046
43945.29861,987,0.0038
43945.30208,970,0.0029
43945.30556,962,0.0026
43945.30903,962,0.0023
43945.3125,943,0.0021
43945.31597,891,0.0026
43945.31944,880,0.0031
43945.32292,912,0.0035
43945.32639,965,0.0045
43945.32986,970,0.0055
43945.33333,938,0.0065
43945.33681,913,0.0075
43945.34028,893,0.0085
43945.34375,914,0.0095
43945.34722,946,0.0086
43945.35069,929,0.0077
43945.35417,861,0.0068
43945.35764,865,0.0073
43945.36111,912,0.0077
43945.36458,931,0.0081
43945.36806,884,0.0077
43945.37153,887,0.0073
43945.375,901,0.0069
43945.37847,879,0.008
43945.38194,830,0.0092
43945.38542,876,0.0103
43945.38889,976,0.0114
43945.39236,962,0.0125
43945.39583,953,0.0136
43945.39931,927,0.0117
43945.40278,855,0.0098
43945.40625,860,0.0079
43945.40972,871,0.0103
43945.41319,960,0.0126
43945.41667,972,0.015
43945.42014,914,0.0133
43945.42361,884,0.0117
43945.42708,855,0.01
43945.43056,852,0.0115
43945.43403,945,0.0129
43945.4375,879,0.0144
43945.44097,871,0.0132
43945.44444,816,0.0121
43945.44792,857,0.011
43945.45139,873,0.0116
43945.45486,834,0.0121
43945.45833,850,0.0127
43945.46181,823,0.0123
43945.46528,804,0.0118
43945.46875,773,0.0114
43945.47222,764,0.0106
43945.47569,775,0.0098
43945.47917,699,0.009
43945.48264,594,0.0089
43945.48611,553,0.0088
43945.48958,615,0.0088
43945.49306,704,0.0091
43945.49653,610,0.0094
43945.5,601,0.0097
43945.50347,600,0.0097
43945.50694,594,0.0098
43945.51042,622,0.0098
43945.51389,578,0.0094
43945.51736,550,0.009
43945.52083,553,0.0086
43945.52431,594,0.0091
43945.52778,568,0.0096
43945.53125,590,0.0102
43945.53472,579,0.0098
43945.53819,558,0.0094
43945.54167,557,0.0089
43945.54514,558,0.0094
43945.54861,592,0.0098
43945.55208,565,0.0102
43945.55556,588,0.0095
43945.55903,572,0.0087
43945.5625,551,0.0079
43945.56597,536,0.0084
43945.56944,553,0.0089
43945.57292,601,0.0094
43945.57639,558,0.0085
43945.57986,584,0.0077
43945.58333,540,0.0068
43945.58681,516,0.0072
43945.59028,555,0.0076
43945.59375,556,0.008
43945.59722,565,0.0078
43945.60069,578,0.0077
43945.60417,557,0.0076
43945.60764,557,0.0071
43945.61111,529,0.0067
43945.61458,543,0.0062
43945.61806,551,0.0065
43945.62153,551,0.0067
43945.625,543,0.007
43945.62847,536,0.0064
43945.63194,529,0.0058
43945.63542,537,0.0052
43945.63889,536,0.0056
43945.64236,537,0.006
43945.64583,550,0.0064
43945.64931,556,0.0062
43945.65278,550,0.0059
43945.65625,525,0.0056
43945.65972,558,0.0061
43945.66319,605,0.0065
43945.66667,575,0.007
43945.67014,561,0.0066
43945.67361,601,0.0061
43945.67708,617,0.0056
43945.68056,611,0.0045
43945.68403,626,0.0033
43945.6875,567,0.0022
43945.69097,564,0.0033
43945.69444,575,0.0045
43945.69792,657,0.0056
43945.70139,668,0.0062
43945.70486,748,0.0067
43945.70833,754,0.0073
43945.71181,681,0.0055
43945.71528,704,0.0036
43945.71875,738,0.0018
43945.72222,746,0.0027
43945.72569,780,0.0036
43945.72917,780,0.0045
43945.73264,790,0.0037
43945.73611,779,0.003
43945.73958,761,0.0022
43945.74306,800,0.0037
43945.74653,852,0.0051
43945.75,909,0.0065
43945.75347,859,0.0046
43945.75694,881,0.0026
43945.76042,871,0.0006
43945.76389,853,0.0004
43945.76736,818,0.0002
43945.77083,752,0
43945.77431,730,0
43945.77778,716,0
43945.78125,699,0
43945.78472,681,0
43945.78819,680,0
43945.79167,667,0
43945.79514,645,0
43945.79861,560,0
43945.80208,636,0
43945.80556,654,0.0006
43945.80903,636,0.0012
43945.8125,708,0.0018
43945.81597,753,0.0028
43945.81944,772,0.0039
43945.82292,813,0.005
43945.82639,840,0.0033
43945.82986,849,0.0017
43945.83333,794,0
43945.83681,765,0
43945.84028,722,0
43945.84375,702,0
43945.84722,694,0
43945.85069,686,0
43945.85417,663,0
43945.85764,667,0
43945.86111,661,0
43945.86458,656,0
43945.86806,639,0
43945.87153,648,0
43945.875,646,0
43945.87847,647,0
43945.88194,658,0
43945.88542,664,0
43945.88889,645,0
43945.89236,662,0
43945.89583,663,0
43945.89931,659,0
43945.90278,661,0
43945.90625,669,0
43945.90972,633,0
43945.91319,667,0
43945.91667,656,0
43945.92014,664,0
43945.92361,670,0
43945.92708,686,0
43945.93056,647,0
43945.93403,666,0
43945.9375,672,0
43945.94097,680,0
43945.94444,668,0
43945.94792,669,0
43945.95139,676,0
43945.95486,683,0
43945.95833,665,0
43945.96181,651,0
43945.96528,673,0
43945.96875,678,0
43945.97222,682,0
43945.97569,630,0
43945.97917,677,0
43945.98264,680,0
43945.98611,682,0
43945.98958,674,0
43945.99306,649,0
43945.99653,664,0
43946,626,0
43946.00347,684,0
43946.00694,689,0
43946.01042,679,0
43946.01389,647,0
43946.01736,680,0
43946.02083,622,0
43946.02431,617,0
43946.02778,655,0
43946.03125,648,0
43946.03472,627,0
43946.03819,624,0
43946.04167,644,0
43946.04514,664,0
43946.04861,651,0
43946.05208,663,0
43946.05556,631,0
43946.05903,658,0
43946.0625,654,0
43946.06597,626,0
43946.06944,672,0
43946.07292,661,0
43946.07639,665,0
43946.07986,630,0
43946.08333,676,0
43946.08681,664,0
43946.09028,626,0
43946.09375,686,0
43946.09722,670,0
43946.10069,636,0
43946.10417,686,0
43946.10764,680,0
43946.11111,658,0
43946.11458,683,0
43946.11806,640,0
43946.12153,680,0
43946.125,642,0
43946.12847,664,0
43946.13194,664,0
43946.13542,693,0
43946.13889,697,0
43946.14236,694,0
43946.14583,651,0
43946.14931,692,0
43946.15278,693,0
43946.15625,686,0
43946.15972,694,0
43946.16319,685,0
43946.16667,694,0
43946.17014,695,0
43946.17361,706,0
43946.17708,705,0
43946.18056,696,0
43946.18403,710,0
43946.1875,727,0
43946.19097,732,0
43946.19444,710,0
43946.19792,722,0
43946.20139,714,0
43946.20486,711,0
43946.20833,732,0
43946.21181,733,0
43946.21528,724,0
43946.21875,728,0
43946.22222,730,0
43946.22569,746,0
43946.22917,732,0
43946.23264,751,0
43946.23611,747,0
43946.23958,743,0
43946.24306,754,0
43946.24653,744,0
43946.25,761,0
43946.25347,775,0
43946.25694,754,0
43946.26042,780,0
43946.26389,776,0
43946.26736,765,0
43946.27083,765,0
43946.27431,752,0.0028
43946.27778,824,0.0056
43946.28125,951,0.0083
43946.28472,1029,0.0065
43946.28819,1062,0.0047
43946.29167,1040,0.003
43946.29514,1067,0.0023
43946.29861,1068,0.0017
43946.30208,1066,0.0011
43946.30556,1069,0.0011
43946.30903,1044,0.0011
43946.3125,1032,0.0011
43946.31597,1052,0.001
43946.31944,1032,0.001
43946.32292,1030,0.001
43946.32639,1049,0.001
43946.32986,1011,0.001
43946.33333,1016,0.0011
43946.33681,1016,0.0009
43946.34028,993,0.0008
43946.34375,970,0.0006
43946.34722,973,0.0004
43946.35069,955,0.0002
43946.35417,923,0
43946.35764,907,0
43946.36111,905,0
43946.36458,884,0
43946.36806,946,0.0008
43946.37153,970,0.0017
43946.375,962,0.0025
43946.37847,934,0.0018
43946.38194,906,0.0011
43946.38542,891,0.0004
43946.38889,984,0.0013
43946.39236,981,0.0023
43946.39583,956,0.0033
43946.39931,937,0.0022
43946.40278,930,0.0011
43946.40625,902,0
43946.40972,908,0.0008
43946.41319,960,0.0017
43946.41667,950,0.0025
43946.42014,912,0.0023
43946.42361,874,0.0021
43946.42708,934,0.0019
43946.43056,978,0.0018
43946.43403,942,0.0018
43946.4375,915,0.0017
43946.44097,879,0.0023
43946.44444,938,0.003
43946.44792,968,0.0037
43946.45139,928,0.0028
43946.45486,886,0.0019
43946.45833,913,0.0011
43946.46181,941,0.0016
43946.46528,882,0.0021
43946.46875,885,0.0027
43946.47222,962,0.0026
43946.47569,910,0.0026
43946.47917,868,0.0026
43946.48264,924,0.0026
43946.48611,918,0.0027
43946.48958,855,0.0027
43946.49306,892,0.0032
43946.49653,943,0.0037
43946.5,916,0.0042
43946.50347,874,0.0041
43946.50694,920,0.0041
43946.51042,920,0.004
43946.51389,898,0.0039
43946.51736,926,0.0039
43946.52083,890,0.0038
43946.52431,912,0.0038
43946.52778,962,0.0038
43946.53125,889,0.0039
43946.53472,869,0.0043
43946.53819,909,0.0047
43946.54167,967,0.0052
43946.54514,899,0.0045
43946.54861,864,0.0038
43946.55208,929,0.003
43946.55556,899,0.0032
43946.55903,843,0.0034
43946.5625,893,0.0036
43946.56597,908,0.0039
43946.56944,846,0.0041
43946.57292,882,0.0044
43946.57639,921,0.0043
43946.57986,880,0.0041
43946.58333,843,0.004
43946.58681,907,0.0042
43946.59028,906,0.0044
43946.59375,860,0.0046
43946.59722,852,0.0052
43946.60069,892,0.0058
43946.60417,932,0.0065
43946.60764,885,0.0047
43946.61111,796,0.0029
43946.61458,827,0.0011
43946.61806,826,0.0036
43946.62153,875,0.0061
43946.625,854,0.0086
43946.62847,875,0.0077
43946.63194,946,0.0068
43946.63542,845,0.0058
43946.63889,796,0.0054
43946.64236,802,0.005
43946.64583,807,0.0046
43946.64931,848,0.0061
43946.65278,849,0.0076
43946.65625,901,0.0091
43946.65972,895,0.0066
43946.66319,807,0.0042
43946.66667,796,0.0017
43946.67014,830,0.0031
43946.67361,813,0.0044
43946.67708,868,0.0057
43946.68056,811,0.0042
43946.68403,755,0.0026
43946.6875,773,0.001
43946.69097,777,0.002
43946.69444,799,0.003
43946.69792,716,0.004
43946.70139,797,0.0036
43946.70486,764,0.0032
43946.70833,742,0.0028
43946.71181,742,0.0039
43946.71528,844,0.005
43946.71875,840,0.0061
43946.72222,777,0.0053
43946.72569,896,0.0045
43946.72917,870,0.0037
43946.73264,786,0.0035
43946.73611,907,0.0032
43946.73958,833,0.0029
43946.74306,824,0.0035
43946.74653,940,0.0041
43946.75,887,0.0047
43946.75347,885,0.0031
43946.75694,929,0.0016
43946.76042,824,0
43946.76389,840,0
43946.76736,866,0
43946.77083,862,0
43946.77431,849,0
43946.77778,808,0
43946.78125,792,0
43946.78472,731,0
43946.78819,752,0
43946.79167,769,0
43946.79514,720,0
43946.79861,711,0
43946.80208,741,0
43946.80556,749,0.0015
43946.80903,774,0.0031
43946.8125,822,0.0046
43946.81597,848,0.0044
43946.81944,913,0.0042
43946.82292,918,0.0039
43946.82639,885,0.0026
43946.82986,869,0.0013
43946.83333,846,0
43946.83681,808,0
43946.84028,774,0
43946.84375,742,0
43946.84722,720,0
43946.85069,710,0
43946.85417,698,0
43946.85764,679,0
43946.86111,676,0
43946.86458,672,0
43946.86806,682,0
43946.87153,689,0
43946.875,680,0
43946.87847,695,0
43946.88194,700,0
43946.88542,689,0
43946.88889,683,0
43946.89236,689,0
43946.89583,652,0
43946.89931,686,0
43946.90278,659,0
43946.90625,694,0
43946.90972,688,0
43946.91319,699,0
43946.91667,686,0
43946.92014,700,0
43946.92361,666,0
43946.92708,684,0
43946.93056,704,0
43946.93403,692,0
43946.9375,698,0
43946.94097,688,0
43946.94444,701,0
43946.94792,664,0
43946.95139,688,0
43946.95486,713,0
43946.95833,706,0
43946.96181,706,0
43946.96528,707,0
43946.96875,702,0
43946.97222,717,0
43946.97569,710,0
43946.97917,710,0
43946.98264,665,0
43946.98611,711,0
43946.98958,677,0
43946.99306,704,0
43946.99653,714,0
43947,722,0
43947.00347,705,0
43947.00694,655,0
43947.01042,724,0
43947.01389,672,0
43947.01736,725,0
43947.02083,701,0
43947.02431,715,0
43947.02778,715,0
43947.03125,731,0
43947.03472,716,0
43947.03819,737,0
43947.04167,720,0
43947.04514,722,0
43947.04861,731,0
43947.05208,720,0
43947.05556,736,0
43947.05903,726,0
43947.0625,742,0
43947.06597,738,0
43947.06944,741,0
43947.07292,736,0
43947.07639,733,0
43947.07986,736,0
43947.08333,736,0
43947.08681,744,0
43947.09028,741,0
43947.09375,697,0
43947.09722,755,0
43947.10069,752,0
43947.10417,743,0
43947.10764,748,0
43947.11111,739,0
43947.11458,752,0
43947.11806,702,0
43947.12153,758,0
43947.125,758,0
43947.12847,752,0
43947.13194,775,0
43947.13542,755,0
43947.13889,760,0
43947.14236,763,0
43947.14583,770,0
43947.14931,769,0
43947.15278,758,0
43947.15625,757,0
43947.15972,769,0
43947.16319,757,0
43947.16667,770,0
43947.17014,764,0
43947.17361,763,0
43947.17708,777,0
43947.18056,779,0
43947.18403,772,0
43947.1875,769,0
43947.19097,787,0
43947.19444,778,0
43947.19792,777,0
43947.20139,796,0
43947.20486,785,0
43947.20833,794,0
43947.21181,799,0
43947.21528,796,0
43947.21875,802,0
43947.22222,805,0
43947.22569,802,0
43947.22917,818,0
